id,scope,level1,level2,level3,level4,level5,unitOfMeasurement,greenHouseGas,greenHouseGasEmissionFactor,yearOfData,yearOfRelease,reference,referenceFile,notes
2579,Scope 3,Electricity,WTT- electricity (T & D),Dominica,Dominica,,kWh,kg CO2e,0.008960726,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2580,Scope 3,Electricity,WTT- electricity (T & D),Dominican Republic (the),Dominican Republic (the),,kWh,kg CO2e,0.010864558,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2581,Scope 3,Electricity,WTT- electricity (T & D),Equatorial Guinea,Equatorial Guinea,,kWh,kg CO2e,0.011300454,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2582,Scope 3,Electricity,WTT- electricity (T & D),Eritrea,Eritrea,,kWh,kg CO2e,0.012403663,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2583,Scope 3,Electricity,WTT- electricity (T & D),Eswatini,Eswatini,,kWh,kg CO2e,0.000903811,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2584,Scope 3,Electricity,WTT- electricity (T & D),Ethiopia,Ethiopia,,kWh,kg CO2e,2.52E-05,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2585,Scope 3,Electricity,WTT- electricity (T & D),Falkland Islands (the) [Malvinas],Falkland Islands (the) [Malvinas],,kWh,kg CO2e,0.007959037,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2586,Scope 3,Electricity,WTT- electricity (T & D),Faroe Islands (the),Faroe Islands (the),,kWh,kg CO2e,0.005145354,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2587,Scope 3,Electricity,WTT- electricity (T & D),Fiji,Fiji,,kWh,kg CO2e,0.002570947,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2588,Scope 3,Electricity,WTT- electricity (T & D),French Polynesia,French Polynesia,,kWh,kg CO2e,0.006193039,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2589,Scope 3,Electricity,WTT- electricity (T & D),Gabon,Gabon,,kWh,kg CO2e,0.017233495,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2590,Scope 3,Electricity,WTT- electricity (T & D),Gambia (the),Gambia (the),,kWh,kg CO2e,0.014496563,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2591,Scope 3,Electricity,WTT- electricity (T & D),Ghana,Ghana,,kWh,kg CO2e,0.01316808,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2592,Scope 3,Electricity,WTT- electricity (T & D),Gibraltar,Gibraltar,,kWh,kg CO2e,0.002462884,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2593,Scope 3,Electricity,WTT- electricity (T & D),Greenland,Greenland,,kWh,kg CO2e,0.000970369,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2594,Scope 3,Electricity,WTT- electricity (T & D),Grenada,Grenada,,kWh,kg CO2e,0.013307673,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2595,Scope 3,Electricity,WTT- electricity (T & D),Guam,Guam,,kWh,kg CO2e,0.01257284,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2596,Scope 3,Electricity,WTT- electricity (T & D),Guatemala,Guatemala,,kWh,kg CO2e,0.002331927,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2597,Scope 3,Electricity,WTT- electricity (T & D),Guinea,Guinea,,kWh,kg CO2e,0.001720752,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2598,Scope 3,Electricity,WTT- electricity (T & D),Guinea-Bissau,Guinea-Bissau,,kWh,kg CO2e,0.012663345,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2599,Scope 3,Electricity,WTT- electricity (T & D),Guyana,Guyana,,kWh,kg CO2e,0.013322916,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2600,Scope 3,Electricity,WTT- electricity (T & D),Haiti,Haiti,,kWh,kg CO2e,0.065082304,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2601,Scope 3,Electricity,WTT- electricity (T & D),Honduras,Honduras,,kWh,kg CO2e,0.006847359,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2602,Scope 3,Electricity,WTT- electricity (T & D),Hong Kong,Hong Kong,,kWh,kg CO2e,0.01603695,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2603,Scope 3,Electricity,WTT- electricity (T & D),Iceland,Iceland,,kWh,kg CO2e,4.67E-06,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2604,Scope 3,Electricity,WTT- electricity (T & D),Iraq,Iraq,,kWh,kg CO2e,0.08176408,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2605,Scope 3,Electricity,WTT- electricity (T & D),Israel,Israel,,kWh,kg CO2e,0.002189116,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2606,Scope 3,Electricity,WTT- electricity (T & D),Jamaica,Jamaica,,kWh,kg CO2e,0.021491476,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2607,Scope 3,Electricity,WTT- electricity (T & D),Jordan,Jordan,,kWh,kg CO2e,0.007399898,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2608,Scope 3,Electricity,WTT- electricity (T & D),Kiribati,Kiribati,,kWh,kg CO2e,0.014496563,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2609,Scope 3,Electricity,WTT- electricity (T & D),Korea (the Democratic People's Republic of),Korea (the Democratic People's Republic of),,kWh,kg CO2e,0.004756672,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2610,Scope 3,Electricity,WTT- electricity (T & D),Kyrgyzstan,Kyrgyzstan,,kWh,kg CO2e,0.000657363,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2611,Scope 3,Electricity,WTT- electricity (T & D),Lao People's Democratic Republic (the),Lao People's Democratic Republic (the),,kWh,kg CO2e,0.002171184,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2612,Scope 3,Electricity,WTT- electricity (T & D),Lebanon,Lebanon,,kWh,kg CO2e,0.008881548,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2613,Scope 3,Electricity,WTT- electricity (T & D),Lesotho,Lesotho,,kWh,kg CO2e,1.19E-05,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2614,Scope 3,Electricity,WTT- electricity (T & D),Liberia,Liberia,,kWh,kg CO2e,0.00159062,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2615,Scope 3,Electricity,WTT- electricity (T & D),Libya,Libya,,kWh,kg CO2e,0.241137911,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2616,Scope 3,Electricity,WTT- electricity (T & D),Macao,Macao,,kWh,kg CO2e,0.006370943,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2617,Scope 3,Electricity,WTT- electricity (T & D),Madagascar,Madagascar,,kWh,kg CO2e,0.006009288,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2618,Scope 3,Electricity,WTT- electricity (T & D),Malawi,Malawi,,kWh,kg CO2e,0.000133217,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2728,Scope 3,Managed assets- electricity,Electricity generated,United States of America,Vermont,,kWh,kg CO2e,0.019327102,,,same EF,,
2619,Scope 3,Electricity,WTT- electricity (T & D),Maldives,Maldives,,kWh,kg CO2e,0.012109473,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2620,Scope 3,Electricity,WTT- electricity (T & D),Mali,Mali,,kWh,kg CO2e,0.00523046,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2621,Scope 3,Electricity,WTT- electricity (T & D),Mauritania,Mauritania,,kWh,kg CO2e,0.006840516,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2622,Scope 3,Electricity,WTT- electricity (T & D),Mauritius,Mauritius,,kWh,kg CO2e,0.005718888,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2623,Scope 3,Electricity,WTT- electricity (T & D),Montserrat,Montserrat,,kWh,kg CO2e,0.03429929,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2624,Scope 3,Electricity,WTT- electricity (T & D),Mozambique,Mozambique,,kWh,kg CO2e,0.000612643,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2625,Scope 3,Electricity,WTT- electricity (T & D),Namibia,Namibia,,kWh,kg CO2e,0.000288356,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2626,Scope 3,Electricity,WTT- electricity (T & D),Nauru,Nauru,,kWh,kg CO2e,0.018574792,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2627,Scope 3,Electricity,WTT- electricity (T & D),Nepal,Nepal,,kWh,kg CO2e,4.30E-05,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2628,Scope 3,Electricity,WTT- electricity (T & D),New Caledonia,New Caledonia,,kWh,kg CO2e,0.014220179,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2629,Scope 3,Electricity,WTT- electricity (T & D),Nicaragua,Nicaragua,,kWh,kg CO2e,0.003434643,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2630,Scope 3,Electricity,WTT- electricity (T & D),Niger (the),Niger (the),,kWh,kg CO2e,0.014689791,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2631,Scope 3,Electricity,WTT- electricity (T & D),Niue,Niue,,kWh,kg CO2e,0,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2632,Scope 3,Electricity,WTT- electricity (T & D),"Palestine, State of","Palestine, State of",,kWh,kg CO2e,0.008500531,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2633,Scope 3,Electricity,WTT- electricity (T & D),Panama,Panama,,kWh,kg CO2e,0.000848165,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2634,Scope 3,Electricity,WTT- electricity (T & D),Papua New Guinea,Papua New Guinea,,kWh,kg CO2e,0.008200062,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2635,Scope 3,Electricity,WTT- electricity (T & D),Paraguay,Paraguay,,kWh,kg CO2e,8.63E-06,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2636,Scope 3,Electricity,WTT- electricity (T & D),Rwanda,Rwanda,,kWh,kg CO2e,0.003103796,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2637,Scope 3,Electricity,WTT- electricity (T & D),"Saint Helena, Ascension and Tristan da Cunha","Saint Helena, Ascension and Tristan da Cunha",,kWh,kg CO2e,0.03429929,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2638,Scope 3,Electricity,WTT- electricity (T & D),Saint Kitts and Nevis,Saint Kitts and Nevis,,kWh,kg CO2e,0.013149713,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2639,Scope 3,Electricity,WTT- electricity (T & D),Saint Lucia,Saint Lucia,,kWh,kg CO2e,0.014496563,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2640,Scope 3,Electricity,WTT- electricity (T & D),Saint Pierre and Miquelon,Saint Pierre and Miquelon,,kWh,kg CO2e,0.011628023,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2641,Scope 3,Electricity,WTT- electricity (T & D),Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,,kWh,kg CO2e,0.008960726,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2642,Scope 3,Electricity,WTT- electricity (T & D),Samoa,Samoa,,kWh,kg CO2e,0.007116263,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2643,Scope 3,Electricity,WTT- electricity (T & D),Sao Tome and Principe,Sao Tome and Principe,,kWh,kg CO2e,0.013432507,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2644,Scope 3,Electricity,WTT- electricity (T & D),Senegal,Senegal,,kWh,kg CO2e,0.007990777,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2645,Scope 3,Electricity,WTT- electricity (T & D),Seychelles,Seychelles,,kWh,kg CO2e,0.010240531,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
2646,Scope 3,Electricity,WTT- electricity (T & D),Sierra Leone,Sierra Leone,,kWh,kg CO2e,7.48E-05,2022,2024,https://ember-climate.org/data/data-tools/data-explorer/,11,"Calcualted using ratios used by DESNZ,UK, 2024. See file 011 for the calculations"
